SaleID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitListPrice,DiscountPct,UnitSalePrice,TotalSale,TotalCost,Profit,MarginPct,PaymentMethod,SaleChannel,ReturnFlag
VTA-0004907,20240303,69,12,1,4,118.73,25.0,89.05,356.2,295.84,60.36,16.95,OXXO Pay,Telefono,No
VTA-0004908,20240303,162,49,12,2,315.78,30.0,221.05,442.1,438.58,3.52,0.8,OXXO Pay,App Movil,No
VTA-0004909,20240303,186,16,11,1,62.99,15.0,53.54,53.54,39.76,13.78,25.74,Transferencia,Online,No
VTA-0004910,20240304,152,1,4,5,330.81,0.0,330.81,1654.05,1145.0,509.05,30.78,PayPal,Online,No
VTA-0004911,20240304,17,38,2,3,15.02,0.0,15.02,45.06,31.8,13.26,29.43,OXXO Pay,Online,No
VTA-0004912,20240304,25,18,9,1,137.89,5.0,131.0,131.0,83.81,47.19,36.02,Efectivo,Telefono,Si
VTA-0004913,20240304,153,6,5,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,Transferencia,Tienda Fisica,No
VTA-0004914,20240305,64,2,19,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,OXXO Pay,Telefono,Si
VTA-0004915,20240305,156,39,14,1,25.39,20.0,20.31,20.31,17.87,2.44,12.01,Transferencia,Tienda Fisica,No
VTA-0004916,20240305,196,35,18,1,22.04,0.0,22.04,22.04,16.25,5.79,26.27,Tarjeta Debito,Tienda Fisica,No
VTA-0004917,20240305,96,44,15,2,189.76,10.0,170.78,341.56,248.46,93.1,27.26,OXXO Pay,Online,No
VTA-0004918,20240306,149,49,14,1,315.78,0.0,315.78,315.78,219.29,96.49,30.56,OXXO Pay,Telefono,Si
VTA-0004919,20240306,107,34,14,2,4.77,15.0,4.05,8.1,7.9,0.2,2.47,Transferencia,App Movil,No
VTA-0004920,20240306,31,8,19,1,554.6,20.0,443.68,443.68,400.05,43.63,9.83,OXXO Pay,Tienda Fisica,No
VTA-0004921,20240306,18,5,3,2,956.08,30.0,669.26,1338.52,1290.32,48.2,3.6,OXXO Pay,Online,No
VTA-0004922,20240306,180,37,16,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,Tarjeta Credito,Online,No
VTA-0004923,20240306,166,24,19,1,101.94,5.0,96.84,96.84,67.27,29.57,30.53,PayPal,Tienda Fisica,No
VTA-0004924,20240307,187,38,18,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,Tarjeta Debito,Online,No
VTA-0004925,20240307,42,6,1,1,356.83,30.0,249.78,249.78,254.34,-4.56,-1.83,Tarjeta Credito,App Movil,No
VTA-0004926,20240307,122,41,14,1,348.99,15.0,296.64,296.64,244.08,52.56,17.72,Transferencia,Tienda Fisica,No
VTA-0004927,20240307,61,29,9,2,82.71,15.0,70.3,140.6,121.28,19.32,13.74,PayPal,App Movil,No
VTA-0004928,20240308,86,21,1,4,457.01,0.0,457.01,1828.04,1296.64,531.4,29.07,Tarjeta Credito,Online,No
VTA-0004929,20240308,133,38,14,1,15.02,20.0,12.02,12.02,10.6,1.42,11.81,Tarjeta Credito,App Movil,No
VTA-0004930,20240308,157,5,15,2,956.08,20.0,764.86,1529.72,1290.32,239.4,15.65,Efectivo,Tienda Fisica,Si
VTA-0004931,20240308,80,9,1,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,PayPal,Tienda Fisica,No
VTA-0004932,20240309,80,36,17,1,7.47,25.0,5.6,5.6,5.99,-0.39,-6.96,Transferencia,Tienda Fisica,No
VTA-0004933,20240309,22,2,15,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,Transferencia,Online,No
VTA-0004934,20240309,165,31,9,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,Efectivo,Telefono,Si
VTA-0004935,20240309,116,49,20,1,315.78,5.0,299.99,299.99,219.29,80.7,26.9,PayPal,Tienda Fisica,No
VTA-0004936,20240309,125,35,9,2,22.04,0.0,22.04,44.08,32.5,11.58,26.27,OXXO Pay,Telefono,No
VTA-0004937,20240310,190,3,19,1,530.38,15.0,450.82,450.82,370.42,80.4,17.83,Tarjeta Credito,Tienda Fisica,No
VTA-0004938,20240310,177,30,3,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Transferencia,Tienda Fisica,No
VTA-0004939,20240310,117,42,3,3,400.59,0.0,400.59,1201.77,798.63,403.14,33.55,Tarjeta Credito,App Movil,Si
VTA-0004940,20240310,171,44,2,1,189.76,0.0,189.76,189.76,124.23,65.53,34.53,OXXO Pay,Tienda Fisica,Si
VTA-0004941,20240310,12,29,19,2,82.71,0.0,82.71,165.42,121.28,44.14,26.68,Tarjeta Credito,Telefono,Si
VTA-0004942,20240310,8,30,14,1,547.47,30.0,383.23,383.23,364.07,19.16,5.0,PayPal,App Movil,No
VTA-0004943,20240311,189,22,9,2,172.53,5.0,163.9,327.8,233.0,94.8,28.92,PayPal,Online,No
VTA-0004944,20240311,199,39,10,1,25.39,15.0,21.58,21.58,17.87,3.71,17.19,Tarjeta Credito,Online,No
VTA-0004945,20240311,5,26,5,2,129.39,20.0,103.51,207.02,165.62,41.4,20.0,Efectivo,App Movil,No
VTA-0004946,20240311,50,24,8,2,101.94,15.0,86.65,173.3,134.54,38.76,22.37,Efectivo,Tienda Fisica,No
VTA-0004947,20240311,82,13,10,2,128.52,0.0,128.52,257.04,155.62,101.42,39.46,Tarjeta Debito,Online,Si
VTA-0004948,20240311,48,27,18,3,477.83,30.0,334.48,1003.44,911.4,92.04,9.17,OXXO Pay,App Movil,No
VTA-0004949,20240311,67,28,3,1,549.83,15.0,467.36,467.36,361.85,105.51,22.58,PayPal,Online,No
VTA-0004950,20240312,192,12,2,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,Tarjeta Credito,Telefono,No
VTA-0004951,20240312,67,8,9,2,554.6,0.0,554.6,1109.2,800.1,309.1,27.87,OXXO Pay,App Movil,No
VTA-0004952,20240312,177,13,19,1,128.52,25.0,96.39,96.39,77.81,18.58,19.28,OXXO Pay,App Movil,No
VTA-0004953,20240312,33,22,15,2,172.53,5.0,163.9,327.8,233.0,94.8,28.92,Tarjeta Debito,App Movil,No
VTA-0004954,20240312,104,20,11,1,104.32,25.0,78.24,78.24,65.71,12.53,16.01,Efectivo,App Movil,No
VTA-0004955,20240313,146,39,17,1,25.39,0.0,25.39,25.39,17.87,7.52,29.62,Tarjeta Credito,Telefono,No
VTA-0004956,20240313,150,50,1,2,210.24,10.0,189.22,378.44,269.68,108.76,28.74,PayPal,App Movil,No
VTA-0004957,20240314,24,19,1,2,131.45,5.0,124.88,249.76,170.34,79.42,31.8,Efectivo,Telefono,No
VTA-0004958,20240314,74,9,6,1,592.99,30.0,415.09,415.09,429.98,-14.89,-3.59,Efectivo,Tienda Fisica,No
VTA-0004959,20240314,58,10,20,2,350.93,30.0,245.65,491.3,535.72,-44.42,-9.04,Transferencia,Tienda Fisica,Si
VTA-0004960,20240314,186,42,17,2,400.59,20.0,320.47,640.94,532.42,108.52,16.93,PayPal,App Movil,No
VTA-0004961,20240314,45,25,1,1,75.49,20.0,60.39,60.39,53.74,6.65,11.01,Tarjeta Credito,Tienda Fisica,No
VTA-0004962,20240314,185,17,13,2,108.44,0.0,108.44,216.88,128.18,88.7,40.9,Efectivo,Telefono,No
VTA-0004963,20240314,108,23,2,1,126.32,5.0,120.0,120.0,92.36,27.64,23.03,Tarjeta Credito,Telefono,No
VTA-0004964,20240314,153,31,19,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,Efectivo,Online,Si
VTA-0004965,20240314,69,43,6,1,334.93,0.0,334.93,334.93,217.68,117.25,35.01,Tarjeta Credito,App Movil,No
VTA-0004966,20240314,161,43,5,2,334.93,10.0,301.44,602.88,435.36,167.52,27.79,Transferencia,App Movil,Si
VTA-0004967,20240314,30,42,7,1,400.59,10.0,360.53,360.53,266.21,94.32,26.16,OXXO Pay,Telefono,No
VTA-0004968,20240314,74,9,3,1,592.99,0.0,592.99,592.99,429.98,163.01,27.49,Tarjeta Credito,Online,No
VTA-0004969,20240314,152,34,15,2,4.77,30.0,3.34,6.68,7.9,-1.22,-18.26,Tarjeta Debito,Tienda Fisica,No
VTA-0004970,20240315,94,31,6,2,6.83,25.0,5.12,10.24,10.34,-0.1,-0.98,Tarjeta Debito,Tienda Fisica,No
VTA-0004971,20240315,147,44,12,3,189.76,0.0,189.76,569.28,372.69,196.59,34.53,OXXO Pay,Online,No
VTA-0004972,20240316,54,44,13,1,189.76,30.0,132.83,132.83,124.23,8.6,6.47,PayPal,Online,No
VTA-0004973,20240316,143,22,18,2,172.53,0.0,172.53,345.06,233.0,112.06,32.48,Tarjeta Debito,Telefono,No
VTA-0004974,20240316,166,35,15,1,22.04,0.0,22.04,22.04,16.25,5.79,26.27,Transferencia,App Movil,No
VTA-0004975,20240316,92,39,3,2,25.39,20.0,20.31,40.62,35.74,4.88,12.01,Transferencia,Online,No
VTA-0004976,20240316,183,22,15,1,172.53,0.0,172.53,172.53,116.5,56.03,32.48,Transferencia,Telefono,No
VTA-0004977,20240317,110,31,13,2,6.83,0.0,6.83,13.66,10.34,3.32,24.3,Efectivo,Online,No
VTA-0004978,20240317,29,44,11,1,189.76,0.0,189.76,189.76,124.23,65.53,34.53,Tarjeta Debito,App Movil,No
VTA-0004979,20240317,13,19,18,3,131.45,0.0,131.45,394.35,255.51,138.84,35.21,Tarjeta Credito,Online,No
VTA-0004980,20240317,41,47,16,2,188.85,25.0,141.64,283.28,231.84,51.44,18.16,PayPal,Online,No
VTA-0004981,20240317,41,13,19,4,128.52,30.0,89.96,359.84,311.24,48.6,13.51,Transferencia,App Movil,Si
VTA-0004982,20240317,68,10,11,2,350.93,25.0,263.2,526.4,535.72,-9.32,-1.77,Transferencia,App Movil,Si
VTA-0004983,20240317,21,36,15,2,7.47,0.0,7.47,14.94,11.98,2.96,19.81,PayPal,App Movil,Si
VTA-0004984,20240318,65,21,1,2,457.01,0.0,457.01,914.02,648.32,265.7,29.07,OXXO Pay,Telefono,No
VTA-0004985,20240318,124,24,1,1,101.94,10.0,91.75,91.75,67.27,24.48,26.68,Tarjeta Debito,App Movil,No
VTA-0004986,20240318,46,36,8,1,7.47,20.0,5.98,5.98,5.99,-0.01,-0.17,Tarjeta Debito,Telefono,No
VTA-0004987,20240318,112,12,14,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,Transferencia,Tienda Fisica,No
VTA-0004988,20240318,104,14,5,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,OXXO Pay,Telefono,No
VTA-0004989,20240319,9,16,2,2,62.99,0.0,62.99,125.98,79.52,46.46,36.88,PayPal,Online,No
VTA-0004990,20240319,79,2,8,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,Transferencia,Telefono,No
VTA-0004991,20240319,113,41,12,1,348.99,20.0,279.19,279.19,244.08,35.11,12.58,Tarjeta Debito,Online,Si
VTA-0004992,20240319,16,34,11,2,4.77,5.0,4.53,9.06,7.9,1.16,12.8,Efectivo,Telefono,No
VTA-0004993,20240319,6,37,17,2,11.8,0.0,11.8,23.6,17.06,6.54,27.71,Tarjeta Debito,App Movil,No
VTA-0004994,20240319,191,29,17,1,82.71,0.0,82.71,82.71,60.64,22.07,26.68,OXXO Pay,App Movil,No
VTA-0004995,20240319,80,1,14,2,330.81,20.0,264.65,529.3,458.0,71.3,13.47,Tarjeta Credito,App Movil,No
VTA-0004996,20240320,42,47,20,1,188.85,0.0,188.85,188.85,115.92,72.93,38.62,Transferencia,Online,No
VTA-0004997,20240320,156,4,3,5,727.14,0.0,727.14,3635.7,2629.7,1006.0,27.67,OXXO Pay,Online,No
VTA-0004998,20240320,171,25,16,1,75.49,30.0,52.84,52.84,53.74,-0.9,-1.7,OXXO Pay,App Movil,No
VTA-0004999,20240320,70,14,20,2,142.59,20.0,114.07,228.14,179.2,48.94,21.45,Efectivo,App Movil,No
VTA-0005000,20240320,162,18,9,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Efectivo,Online,No
VTA-0005001,20240320,176,14,3,2,142.59,0.0,142.59,285.18,179.2,105.98,37.16,Efectivo,Telefono,No
VTA-0005002,20240320,64,26,16,1,129.39,0.0,129.39,129.39,82.81,46.58,36.0,Tarjeta Credito,Online,Si
VTA-0005003,20240320,55,4,15,2,727.14,0.0,727.14,1454.28,1051.88,402.4,27.67,OXXO Pay,Tienda Fisica,No
VTA-0005004,20240321,183,33,3,1,4.47,0.0,4.47,4.47,3.59,0.88,19.69,Transferencia,Online,No
VTA-0005005,20240321,119,28,20,1,549.83,0.0,549.83,549.83,361.85,187.98,34.19,Transferencia,Tienda Fisica,No
VTA-0005006,20240321,79,13,12,3,128.52,0.0,128.52,385.56,233.43,152.13,39.46,PayPal,Online,No
VTA-0005007,20240321,197,1,11,5,330.81,0.0,330.81,1654.05,1145.0,509.05,30.78,Efectivo,Tienda Fisica,No
VTA-0005008,20240322,160,18,8,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Efectivo,Tienda Fisica,No
VTA-0005009,20240322,166,1,14,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,Efectivo,Online,No
VTA-0005010,20240322,195,10,5,1,350.93,0.0,350.93,350.93,267.86,83.07,23.67,Tarjeta Debito,App Movil,No
VTA-0005011,20240322,102,28,8,1,549.83,30.0,384.88,384.88,361.85,23.03,5.98,Tarjeta Debito,Telefono,No
VTA-0005012,20240322,190,49,14,2,315.78,0.0,315.78,631.56,438.58,192.98,30.56,Tarjeta Credito,Online,No
VTA-0005013,20240322,146,39,14,1,25.39,0.0,25.39,25.39,17.87,7.52,29.62,PayPal,Online,No
VTA-0005014,20240322,38,7,7,2,843.52,0.0,843.52,1687.04,1191.02,496.02,29.4,PayPal,Telefono,Si
VTA-0005015,20240322,38,17,18,1,108.44,25.0,81.33,81.33,64.09,17.24,21.2,Transferencia,Tienda Fisica,No
VTA-0005016,20240322,66,21,10,4,457.01,15.0,388.46,1553.84,1296.64,257.2,16.55,OXXO Pay,Tienda Fisica,No
VTA-0005017,20240323,145,35,10,2,22.04,0.0,22.04,44.08,32.5,11.58,26.27,Efectivo,Telefono,No
VTA-0005018,20240323,116,38,4,2,15.02,5.0,14.27,28.54,21.2,7.34,25.72,Transferencia,Online,Si
VTA-0005019,20240323,31,31,2,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,PayPal,Tienda Fisica,No
VTA-0005020,20240323,3,20,18,3,104.32,10.0,93.89,281.67,197.13,84.54,30.01,Efectivo,App Movil,No
VTA-0005021,20240324,108,50,20,1,210.24,30.0,147.17,147.17,134.84,12.33,8.38,Tarjeta Credito,App Movil,Si
VTA-0005022,20240324,40,31,6,1,6.83,10.0,6.15,6.15,5.17,0.98,15.93,Tarjeta Debito,Tienda Fisica,No
VTA-0005023,20240324,170,41,14,1,348.99,15.0,296.64,296.64,244.08,52.56,17.72,Tarjeta Debito,Telefono,Si
VTA-0005024,20240324,135,19,13,1,131.45,30.0,92.01,92.01,85.17,6.84,7.43,PayPal,Telefono,No
VTA-0005025,20240325,14,8,15,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,PayPal,Tienda Fisica,Si
VTA-0005026,20240325,44,45,16,1,144.66,20.0,115.73,115.73,88.08,27.65,23.89,Tarjeta Debito,App Movil,Si
VTA-0005027,20240325,188,45,10,1,144.66,25.0,108.5,108.5,88.08,20.42,18.82,Efectivo,Telefono,No
VTA-0005028,20240325,154,34,3,1,4.77,0.0,4.77,4.77,3.95,0.82,17.19,Tarjeta Debito,Tienda Fisica,No
VTA-0005029,20240326,23,48,14,2,204.22,0.0,204.22,408.44,269.32,139.12,34.06,Transferencia,App Movil,No
VTA-0005030,20240326,87,16,16,1,62.99,5.0,59.84,59.84,39.76,20.08,33.56,PayPal,App Movil,No
VTA-0005031,20240326,91,4,8,1,727.14,25.0,545.36,545.36,525.94,19.42,3.56,PayPal,Online,No
VTA-0005032,20240326,50,16,15,2,62.99,10.0,56.69,113.38,79.52,33.86,29.86,Tarjeta Credito,App Movil,No
VTA-0005033,20240326,123,39,9,1,25.39,15.0,21.58,21.58,17.87,3.71,17.19,PayPal,App Movil,No
VTA-0005034,20240326,167,25,17,1,75.49,0.0,75.49,75.49,53.74,21.75,28.81,Tarjeta Credito,Telefono,No
VTA-0005035,20240326,68,44,14,2,189.76,0.0,189.76,379.52,248.46,131.06,34.53,Transferencia,Tienda Fisica,No
VTA-0005036,20240327,156,26,13,1,129.39,20.0,103.51,103.51,82.81,20.7,20.0,Transferencia,Telefono,No
VTA-0005037,20240327,91,45,20,1,144.66,0.0,144.66,144.66,88.08,56.58,39.11,Efectivo,Tienda Fisica,No
VTA-0005038,20240327,23,31,7,4,6.83,20.0,5.46,21.84,20.68,1.16,5.31,Efectivo,Telefono,Si
VTA-0005039,20240327,159,1,5,2,330.81,5.0,314.27,628.54,458.0,170.54,27.13,Tarjeta Credito,Tienda Fisica,No
VTA-0005040,20240327,135,34,6,3,4.77,5.0,4.53,13.59,11.85,1.74,12.8,Transferencia,App Movil,No
VTA-0005041,20240327,126,41,15,1,348.99,0.0,348.99,348.99,244.08,104.91,30.06,Tarjeta Debito,App Movil,No
VTA-0005042,20240328,137,50,10,2,210.24,0.0,210.24,420.48,269.68,150.8,35.86,Transferencia,Tienda Fisica,No
VTA-0005043,20240328,176,18,11,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,PayPal,Telefono,No
VTA-0005044,20240328,86,1,16,4,330.81,30.0,231.57,926.28,916.0,10.28,1.11,Efectivo,App Movil,Si
VTA-0005045,20240328,140,35,19,1,22.04,15.0,18.73,18.73,16.25,2.48,13.24,Tarjeta Debito,Telefono,No
VTA-0005046,20240328,23,1,2,1,330.81,20.0,264.65,264.65,229.0,35.65,13.47,Tarjeta Credito,Telefono,Si
VTA-0005047,20240328,21,23,5,2,126.32,5.0,120.0,240.0,184.72,55.28,23.03,OXXO Pay,Telefono,Si
VTA-0005048,20240329,78,46,2,2,480.87,10.0,432.78,865.56,671.0,194.56,22.48,Tarjeta Debito,App Movil,No
VTA-0005049,20240329,37,16,10,2,62.99,25.0,47.24,94.48,79.52,14.96,15.83,Efectivo,Tienda Fisica,Si
VTA-0005050,20240329,166,15,2,3,82.81,0.0,82.81,248.43,145.35,103.08,41.49,Efectivo,Online,No
VTA-0005051,20240329,10,4,20,2,727.14,0.0,727.14,1454.28,1051.88,402.4,27.67,OXXO Pay,Telefono,No
VTA-0005052,20240329,18,34,7,1,4.77,0.0,4.77,4.77,3.95,0.82,17.19,OXXO Pay,Online,No
VTA-0005053,20240329,40,30,17,2,547.47,30.0,383.23,766.46,728.14,38.32,5.0,Efectivo,App Movil,No
VTA-0005054,20240330,3,39,17,3,25.39,0.0,25.39,76.17,53.61,22.56,29.62,Tarjeta Debito,App Movil,No
VTA-0005055,20240331,142,47,10,1,188.85,30.0,132.19,132.19,115.92,16.27,12.31,Tarjeta Credito,Tienda Fisica,No
VTA-0005056,20240331,192,4,20,3,727.14,0.0,727.14,2181.42,1577.82,603.6,27.67,PayPal,Telefono,No
VTA-0005057,20240331,167,17,17,2,108.44,25.0,81.33,162.66,128.18,34.48,21.2,Transferencia,Tienda Fisica,Si
VTA-0005058,20240331,178,15,18,1,82.81,0.0,82.81,82.81,48.45,34.36,41.49,PayPal,Tienda Fisica,No
VTA-0005059,20240331,87,7,12,2,843.52,5.0,801.34,1602.68,1191.02,411.66,25.69,PayPal,App Movil,Si
VTA-0005060,20240331,106,16,6,1,62.99,30.0,44.09,44.09,39.76,4.33,9.82,Tarjeta Debito,App Movil,No
VTA-0005061,20240331,42,49,20,1,315.78,0.0,315.78,315.78,219.29,96.49,30.56,Tarjeta Debito,App Movil,No
VTA-0005062,20240401,168,17,3,2,108.44,5.0,103.02,206.04,128.18,77.86,37.79,OXXO Pay,App Movil,No
VTA-0005063,20240401,20,12,12,2,118.73,0.0,118.73,237.46,147.92,89.54,37.71,Tarjeta Debito,Tienda Fisica,No
VTA-0005064,20240401,19,4,12,2,727.14,15.0,618.07,1236.14,1051.88,184.26,14.91,Transferencia,Tienda Fisica,No
VTA-0005065,20240401,163,1,20,2,330.81,5.0,314.27,628.54,458.0,170.54,27.13,Tarjeta Credito,App Movil,No
VTA-0005066,20240401,168,35,2,1,22.04,5.0,20.94,20.94,16.25,4.69,22.4,Transferencia,Telefono,No
VTA-0005067,20240401,128,17,16,2,108.44,30.0,75.91,151.82,128.18,23.64,15.57,Tarjeta Debito,Tienda Fisica,Si
VTA-0005068,20240401,53,8,15,1,554.6,20.0,443.68,443.68,400.05,43.63,9.83,PayPal,Tienda Fisica,No
VTA-0005069,20240401,131,30,13,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Tarjeta Credito,Telefono,No
VTA-0005070,20240402,138,3,3,1,530.38,30.0,371.27,371.27,370.42,0.85,0.23,Transferencia,Online,No
VTA-0005071,20240402,156,44,4,1,189.76,0.0,189.76,189.76,124.23,65.53,34.53,Efectivo,App Movil,No
VTA-0005072,20240402,14,3,11,1,530.38,20.0,424.3,424.3,370.42,53.88,12.7,Efectivo,Online,No
VTA-0005073,20240402,80,50,10,1,210.24,5.0,199.73,199.73,134.84,64.89,32.49,PayPal,Online,No
VTA-0005074,20240402,165,42,2,1,400.59,5.0,380.56,380.56,266.21,114.35,30.05,Tarjeta Debito,App Movil,No
VTA-0005075,20240402,54,22,8,5,172.53,5.0,163.9,819.5,582.5,237.0,28.92,Tarjeta Credito,Telefono,No
VTA-0005076,20240403,58,46,17,1,480.87,20.0,384.7,384.7,335.5,49.2,12.79,OXXO Pay,App Movil,No
VTA-0005077,20240403,169,43,12,3,334.93,0.0,334.93,1004.79,653.04,351.75,35.01,Tarjeta Credito,Online,Si
VTA-0005078,20240403,61,49,20,1,315.78,0.0,315.78,315.78,219.29,96.49,30.56,Tarjeta Debito,Tienda Fisica,No
VTA-0005079,20240403,35,24,17,2,101.94,25.0,76.45,152.9,134.54,18.36,12.01,Efectivo,App Movil,No
VTA-0005080,20240403,101,2,2,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,Tarjeta Credito,Online,No
VTA-0005081,20240403,129,2,10,2,1044.13,30.0,730.89,1461.78,1401.84,59.94,4.1,PayPal,Online,No
VTA-0005082,20240404,136,36,15,1,7.47,15.0,6.35,6.35,5.99,0.36,5.67,Tarjeta Debito,Tienda Fisica,No
VTA-0005083,20240404,196,17,15,2,108.44,30.0,75.91,151.82,128.18,23.64,15.57,OXXO Pay,App Movil,No
VTA-0005084,20240404,52,28,8,1,549.83,15.0,467.36,467.36,361.85,105.51,22.58,Tarjeta Credito,App Movil,No
VTA-0005085,20240404,26,17,7,2,108.44,0.0,108.44,216.88,128.18,88.7,40.9,Transferencia,Telefono,No
VTA-0005086,20240404,161,10,2,1,350.93,30.0,245.65,245.65,267.86,-22.21,-9.04,Transferencia,Telefono,No
VTA-0005087,20240404,106,4,2,4,727.14,30.0,509.0,2036.0,2103.76,-67.76,-3.33,Transferencia,Online,No
VTA-0005088,20240404,45,19,11,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,Transferencia,Tienda Fisica,No
VTA-0005089,20240405,100,39,5,2,25.39,0.0,25.39,50.78,35.74,15.04,29.62,Tarjeta Credito,Telefono,Si
VTA-0005090,20240405,41,24,19,1,101.94,25.0,76.45,76.45,67.27,9.18,12.01,Tarjeta Debito,Online,No
VTA-0005091,20240405,146,41,16,3,348.99,0.0,348.99,1046.97,732.24,314.73,30.06,Efectivo,Online,No
VTA-0005092,20240405,65,38,1,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,Tarjeta Debito,App Movil,No
VTA-0005093,20240405,77,23,6,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,OXXO Pay,Telefono,No
VTA-0005094,20240405,50,44,9,1,189.76,0.0,189.76,189.76,124.23,65.53,34.53,Tarjeta Credito,Telefono,No
VTA-0005095,20240405,104,40,13,1,14.65,30.0,10.25,10.25,10.55,-0.3,-2.93,PayPal,Online,No
VTA-0005096,20240405,139,19,14,1,131.45,15.0,111.73,111.73,85.17,26.56,23.77,Tarjeta Debito,Tienda Fisica,No
VTA-0005097,20240405,176,24,9,1,101.94,20.0,81.55,81.55,67.27,14.28,17.51,Tarjeta Debito,App Movil,Si
VTA-0005098,20240405,100,35,1,2,22.04,20.0,17.63,35.26,32.5,2.76,7.83,Efectivo,Telefono,Si
VTA-0005099,20240405,107,28,20,4,549.83,10.0,494.85,1979.4,1447.4,532.0,26.88,Tarjeta Debito,Telefono,Si
VTA-0005100,20240405,37,44,12,2,189.76,0.0,189.76,379.52,248.46,131.06,34.53,Tarjeta Debito,Online,No
VTA-0005101,20240406,88,38,10,1,15.02,20.0,12.02,12.02,10.6,1.42,11.81,Tarjeta Debito,App Movil,No
VTA-0005102,20240406,80,32,19,1,4.17,0.0,4.17,4.17,3.08,1.09,26.14,Tarjeta Credito,Tienda Fisica,Si
VTA-0005103,20240406,78,17,20,2,108.44,15.0,92.17,184.34,128.18,56.16,30.47,Efectivo,Online,No
VTA-0005104,20240406,104,16,12,4,62.99,0.0,62.99,251.96,159.04,92.92,36.88,PayPal,Tienda Fisica,No
VTA-0005105,20240406,99,25,4,1,75.49,20.0,60.39,60.39,53.74,6.65,11.01,OXXO Pay,Online,No
VTA-0005106,20240406,3,24,16,1,101.94,15.0,86.65,86.65,67.27,19.38,22.37,PayPal,App Movil,No
VTA-0005107,20240406,37,48,20,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,Tarjeta Credito,Tienda Fisica,No
VTA-0005108,20240406,106,27,5,2,477.83,10.0,430.05,860.1,607.6,252.5,29.36,Efectivo,Telefono,Si
VTA-0005109,20240406,180,47,15,3,188.85,0.0,188.85,566.55,347.76,218.79,38.62,PayPal,Tienda Fisica,No
VTA-0005110,20240407,130,28,20,1,549.83,10.0,494.85,494.85,361.85,133.0,26.88,Tarjeta Debito,Telefono,No
VTA-0005111,20240407,84,42,12,1,400.59,15.0,340.5,340.5,266.21,74.29,21.82,Transferencia,Online,No
VTA-0005112,20240407,31,30,8,2,547.47,10.0,492.72,985.44,728.14,257.3,26.11,PayPal,Telefono,No
VTA-0005113,20240407,42,38,1,2,15.02,25.0,11.27,22.54,21.2,1.34,5.94,Transferencia,Tienda Fisica,No
VTA-0005114,20240407,178,1,1,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,OXXO Pay,Online,Si
VTA-0005115,20240407,139,37,16,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,Tarjeta Debito,Telefono,Si
VTA-0005116,20240407,124,47,13,1,188.85,20.0,151.08,151.08,115.92,35.16,23.27,Tarjeta Credito,Tienda Fisica,No
VTA-0005117,20240407,136,4,3,1,727.14,15.0,618.07,618.07,525.94,92.13,14.91,Tarjeta Debito,Telefono,No
VTA-0005118,20240408,136,13,15,1,128.52,10.0,115.67,115.67,77.81,37.86,32.73,Transferencia,Telefono,No
VTA-0005119,20240408,183,50,13,1,210.24,0.0,210.24,210.24,134.84,75.4,35.86,Tarjeta Credito,Tienda Fisica,No
VTA-0005120,20240408,91,23,20,2,126.32,15.0,107.37,214.74,184.72,30.02,13.98,PayPal,App Movil,Si
VTA-0005121,20240408,168,1,4,2,330.81,10.0,297.73,595.46,458.0,137.46,23.08,Efectivo,App Movil,No
VTA-0005122,20240408,56,45,20,2,144.66,0.0,144.66,289.32,176.16,113.16,39.11,OXXO Pay,App Movil,No
VTA-0005123,20240408,129,21,20,1,457.01,30.0,319.91,319.91,324.16,-4.25,-1.33,Efectivo,Tienda Fisica,No
VTA-0005124,20240408,176,49,1,3,315.78,5.0,299.99,899.97,657.87,242.1,26.9,PayPal,Tienda Fisica,No
